#scaffold	subcluster_id	asmbl_acc	cdna_accs	alignment_description
NC_001139.9	1907	asmbl_1907	Unigene1432_YT,Unigene1432_YT	orient(a+/s?) align: 167627(1)-171250(3624)
NC_001139.9	1908	asmbl_1908	Unigene1431_YT,Unigene1431_YT	orient(a-/s?) align: 173285(1097)-174381(1)
NC_001139.9	1909	asmbl_1909	Unigene1430_YT,Unigene1430_YT	orient(a+/s?) align: 174373(1)-175457(1085)
NC_001139.9	1910	asmbl_1910	Unigene1429_YT,Unigene1429_YT	orient(a-/s?) align: 175393(5186)-180578(1)
NC_001139.9	1911	asmbl_1911	Unigene1428_YT,Unigene1428_YT	orient(a+/s?) align: 180653(1)-182298(1646)
NC_001139.9	1912	asmbl_1912	Unigene1427_YT,Unigene1427_YT	orient(a+/s?) align: 182288(1)-184284(1997)
NC_001139.9	1913	asmbl_1913	Unigene1426_YT,Unigene1426_YT	orient(a-/s?) align: 184182(1437)-185618(1)
NC_001139.9	1914	asmbl_1914	Unigene1425_YT,Unigene1425_YT	orient(a+/s?) align: 185930(1)-187460(1531)
NC_001139.9	1915	asmbl_1915	Unigene1424_YT,Unigene1424_YT	orient(a-/s?) align: 187401(3503)-190903(1)
NC_001139.9	1916	asmbl_1916	Unigene1423_YT,Unigene1423_YT	orient(a+/s?) align: 191108(1)-191968(861)
NC_001139.9	1917	asmbl_1917	Unigene1422_YT,Unigene1422_YT	orient(a-/s?) align: 191882(1484)-193365(1)
NC_001139.9	1918	asmbl_1918	Unigene1420_YT,Unigene1421_YT,Unigene1420_YT,Unigene1421_YT	orient(a+/s?) align: 193480(1)-197273(3794)
NC_001139.9	1919	asmbl_1919	Unigene1418_YT,Unigene1419_YT,Unigene1418_YT,Unigene1419_YT	orient(a+/s?) align: 197291(1)-199150(1860)
NC_001139.9	1920	asmbl_1920	Unigene1417_YT,Unigene1417_YT	orient(a-/s?) align: 199062(1190)-200251(1)
NC_001139.9	1921	asmbl_1921	Unigene1416_YT,Unigene1416_YT	orient(a+/s?) align: 200438(1)-202419(1982)
NC_001139.9	1922	asmbl_1922	Unigene1415_YT,Unigene1415_YT	orient(a-/s?) align: 202399(283)-202681(1)
NC_001139.9	1923	asmbl_1923	Unigene1413_YT,Unigene1413_YT	orient(a+/s?) align: 205644(1)-206211(568)
NC_001139.9	1924	asmbl_1924	Unigene1412_YT,Unigene1412_YT	orient(a+/s?) align: 207033(1)-208695(1663)
NC_001139.9	1925	asmbl_1925	Unigene1411_YT,Unigene1411_YT	orient(a+/s?) align: 208894(1)-210162(1269)
NC_001139.9	1926	asmbl_1926	Unigene1409_YT,Unigene1410_YT,Unigene1409_YT,Unigene1410_YT	orient(a+/s?) align: 210153(1)-213793(3641)
NC_001139.9	1927	asmbl_1927	Unigene1407_YT,Unigene1408_YT,Unigene1407_YT,Unigene1408_YT	orient(a+/s?) align: 213942(1)-216132(2191)
NC_001139.9	1928	asmbl_1928	Unigene1406_YT,Unigene1406_YT	orient(a+/s?) align: 216192(1)-217387(1196)
NC_001139.9	1929	asmbl_1929	Unigene1405_YT,Unigene1405_YT	orient(a+/s?) align: 217469(1)-221049(3581)
NC_001139.9	1930	asmbl_1930	Unigene1404_YT,Unigene1404_YT	orient(a-/s?) align: 220923(5444)-226366(1)
NC_001139.9	1931	asmbl_1931	Unigene1403_YT,Unigene1403_YT	orient(a+/s?) align: 226004(1)-227674(1671)
NC_001139.9	1932	asmbl_1932	Unigene1401_YT,Unigene1402_YT,Unigene1401_YT,Unigene1402_YT	orient(a+/s?) align: 228751(1)-229888(1138)
NC_001139.9	1933	asmbl_1933	Unigene1400_YT,Unigene1400_YT	orient(a+/s?) align: 230173(1)-232484(2312)
NC_001139.9	1934	asmbl_1934	Unigene1399_YT,Unigene1399_YT	orient(a-/s?) align: 232405(2129)-234533(1)
NC_001139.9	1935	asmbl_1935	Unigene1398_YT,Unigene1398_YT	orient(a-/s?) align: 234497(1496)-235992(1)
NC_001139.9	1936	asmbl_1936	Unigene1397_YT,Unigene1397_YT	orient(a-/s?) align: 235969(2223)-238191(1)
NC_001139.9	1937	asmbl_1937	Unigene1396_YT,Unigene1396_YT	orient(a+/s?) align: 238292(1)-241205(2914)
NC_001139.9	1938	asmbl_1938	Unigene1395_YT,Unigene1395_YT	orient(a-/s?) align: 241054(4146)-245199(1)
NC_001139.9	1939	asmbl_1939	Unigene1394_YT,Unigene1394_YT	orient(a+/s?) align: 245388(1)-248492(3105)
NC_001139.9	1940	asmbl_1940	Unigene1393_YT,Unigene1393_YT	orient(a+/s?) align: 249806(1)-252956(3151)
NC_001139.9	1941	asmbl_1941	Unigene1391_YT,Unigene1392_YT,Unigene1391_YT,Unigene1392_YT	orient(a+/s?) align: 252830(1)-254520(1691)
NC_001139.9	1942	asmbl_1942	Unigene1390_YT,Unigene1390_YT	orient(a+/s?) align: 254518(1)-255494(977)
NC_001139.9	1943	asmbl_1943	Unigene1388_YT,Unigene1389_YT,Unigene1388_YT,Unigene1389_YT	orient(a+/s?) align: 255513(1)-257288(1776)
NC_001139.9	1944	asmbl_1944	Unigene1387_YT,Unigene1387_YT	orient(a+/s?) align: 257439(1)-261608(4170)
NC_001139.9	1945	asmbl_1945	Unigene1386_YT,Unigene1386_YT	orient(a-/s?) align: 261018(5124)-266141(1)
NC_001139.9	1946	asmbl_1946	Unigene1385_YT,Unigene1385_YT	orient(a+/s?) align: 266055(1)-267673(1619)
NC_001139.9	1947	asmbl_1947	Unigene1384_YT,Unigene1384_YT	orient(a-/s?) align: 267604(1529)-269132(1)
NC_001139.9	1948	asmbl_1948	Unigene1383_YT,Unigene1383_YT	orient(a-/s?) align: 269111(1160)-270270(1)
NC_001139.9	1949	asmbl_1949	Unigene1382_YT,Unigene1382_YT	orient(a-/s?) align: 270262(708)-270969(1)
NC_001139.9	1950	asmbl_1950	Unigene1381_YT,Unigene1381_YT	orient(a+/s?) align: 270840(1)-272283(1444)
NC_001139.9	1951	asmbl_1951	Unigene1380_YT,Unigene1380_YT	orient(a+/s?) align: 272294(1)-274708(2415)
NC_001139.9	1952	asmbl_1952	Unigene1379_YT,Unigene1379_YT	orient(a-/s?) align: 274732(2052)-276783(1)
NC_001139.9	1953	asmbl_1953	Unigene1377_YT,Unigene1377_YT	orient(a+/s?) align: 277538(1)-278753(1216)
NC_001139.9	1954	asmbl_1954	Unigene1375_YT,Unigene1375_YT	orient(a-/s?) align: 280635(761)-281395(1)
NC_001139.9	1955	asmbl_1955	Unigene1374_YT,Unigene1374_YT	orient(a-/s?) align: 281506(2544)-284049(1)
NC_001139.9	1956	asmbl_1956	Unigene1373_YT,Unigene1373_YT	orient(a+/s?) align: 284133(1)-284334(202)
NC_001139.9	1957	asmbl_1957	Unigene1372_YT,Unigene1372_YT	orient(a+/s?) align: 284327(1)-286054(1728)
NC_001139.9	1958	asmbl_1958	Unigene1371_YT,Unigene1371_YT	orient(a-/s?) align: 285978(407)-286384(1)
NC_001139.9	1959	asmbl_1959	Unigene1370_YT,Unigene1370_YT	orient(a+/s?) align: 286714(1)-286966(253)
NC_001139.9	1960	asmbl_1960	Unigene1369_YT,Unigene1369_YT	orient(a-/s?) align: 287036(184)-287219(1)
NC_001139.9	1961	asmbl_1961	Unigene1368_YT,Unigene1368_YT	orient(a+/s?) align: 288314(1)-289686(1373)
NC_001139.9	1962	asmbl_1962	Unigene1367_YT,Unigene1367_YT	orient(a+/s?) align: 289668(1)-291820(2153)
NC_001139.9	1963	asmbl_1963	Unigene1366_YT,Unigene1366_YT	orient(a+/s?) align: 291912(1)-293223(1312)
NC_001139.9	1964	asmbl_1964	Unigene1365_YT,Unigene1365_YT	orient(a+/s?) align: 293203(1)-295781(2579)
NC_001139.9	1965	asmbl_1965	Unigene1364_YT,Unigene1364_YT	orient(a+/s?) align: 295844(1)-298198(2355)
NC_001139.9	1966	asmbl_1966	Unigene1363_YT,Unigene1363_YT	orient(a-/s?) align: 298050(1744)-299793(1)
NC_001139.9	1967	asmbl_1967	Unigene1362_YT,Unigene1362_YT	orient(a+/s?) align: 299925(1)-301591(1667)
NC_001139.9	1968	asmbl_1968	Unigene1361_YT,Unigene1361_YT	orient(a-/s?) align: 303649(447)-304095(1)
NC_001139.9	1969	asmbl_1969	Unigene1360_YT,Unigene1360_YT	orient(a-/s?) align: 304160(2173)-306332(1)
NC_001139.9	1970	asmbl_1970	Unigene1358_YT,Unigene1358_YT	orient(a+/s?) align: 307372(1)-308687(1316)
NC_001139.9	1971	asmbl_1971	Unigene1357_YT,Unigene1357_YT	orient(a-/s?) align: 308584(1762)-310345(1)
NC_001139.9	1972	asmbl_1972	Unigene1356_YT,Unigene1356_YT	orient(a+/s?) align: 311016(1)-311523(508)
NC_001139.9	1973	asmbl_1973	Unigene1355_YT,Unigene1355_YT	orient(a-/s?) align: 312019(205)-312223(1)
NC_001139.9	1974	asmbl_1974	Unigene1354_YT,Unigene1354_YT	orient(a+/s?) align: 312193(1)-313114(922)
NC_001139.9	1975	asmbl_1975	Unigene1353_YT,Unigene1353_YT	orient(a+/s?) align: 313197(1)-314376(1180)
NC_001139.9	1976	asmbl_1976	Unigene1352_YT,Unigene1352_YT	orient(a+/s?) align: 314564(1)-316725(2162)
NC_001139.9	1977	asmbl_1977	Unigene1351_YT,Unigene1351_YT	orient(a+/s?) align: 319792(1)-320429(638)
NC_001139.9	1978	asmbl_1978	Unigene1350_YT,Unigene1350_YT	orient(a-/s?) align: 320363(618)-320980(1)
NC_001139.9	1979	asmbl_1979	Unigene1349_YT,Unigene1349_YT	orient(a+/s?) align: 321093(1)-321301(209)
NC_001139.9	1980	asmbl_1980	Unigene1348_YT,Unigene1348_YT	orient(a+/s?) align: 321691(1)-323346(1656)
NC_001139.9	1981	asmbl_1981	Unigene1345_YT,Unigene1345_YT	orient(a+/s?) align: 326303(1)-328203(1901)
NC_001139.9	1982	asmbl_1982	Unigene1344_YT,Unigene1344_YT	orient(a+/s?) align: 328582(1)-328879(298)
NC_001139.9	1983	asmbl_1983	Unigene1343_YT,Unigene1343_YT	orient(a-/s?) align: 328800(1892)-330691(1)
NC_001139.9	1984	asmbl_1984	Unigene1341_YT,Unigene1342_YT,Unigene1341_YT,Unigene1342_YT	orient(a+/s?) align: 330845(1)-334660(3816)
NC_001139.9	1985	asmbl_1985	Unigene1340_YT,Unigene1340_YT	orient(a+/s?) align: 334738(1)-337698(2961)
NC_001139.9	1986	asmbl_1986	Unigene1339_YT,Unigene1339_YT	orient(a+/s?) align: 337778(1)-342067(4290)
NC_001139.9	1987	asmbl_1987	Unigene1338_YT,Unigene1338_YT	orient(a-/s?) align: 341820(1303)-343122(1)
NC_001139.9	1988	asmbl_1988	Unigene1336_YT,Unigene1337_YT,Unigene1336_YT,Unigene1337_YT	orient(a+/s?) align: 343238(1)-345753(2516)
NC_001139.9	1989	asmbl_1989	Unigene1333_YT,Unigene1334_YT,Unigene1335_YT,Unigene1333_YT,Unigene1334_YT,Unigene1335_YT	orient(a+/s?) align: 345986(1)-349448(3463)
NC_001139.9	1990	asmbl_1990	Unigene1332_YT,Unigene1332_YT	orient(a+/s?) align: 349464(1)-350578(1115)
NC_001139.9	1991	asmbl_1991	Unigene1331_YT,Unigene1331_YT	orient(a-/s?) align: 350402(1957)-352358(1)
NC_001139.9	1992	asmbl_1992	Unigene1330_YT,Unigene1330_YT	orient(a-/s?) align: 352468(325)-352792(1)
NC_001139.9	1993	asmbl_1993	Unigene1329_YT,Unigene1329_YT	orient(a+/s?) align: 352833(1)-355729(2897)
NC_001139.9	1994	asmbl_1994	Unigene1328_YT,Unigene1328_YT	orient(a+/s?) align: 355735(1)-357145(1411)
NC_001139.9	1995	asmbl_1995	Unigene1327_YT,Unigene1327_YT	orient(a+/s?) align: 357313(1)-358153(841)
NC_001139.9	1996	asmbl_1996	Unigene1326_YT,Unigene1326_YT	orient(a+/s?) align: 358147(1)-359293(1147)
NC_001139.9	1997	asmbl_1997	Unigene1325_YT,Unigene1325_YT	orient(a+/s?) align: 359314(1)-360245(932)
NC_001139.9	1998	asmbl_1998	Unigene1324_YT,Unigene1324_YT	orient(a-/s?) align: 360097(1865)-361961(1)
NC_001139.9	1999	asmbl_1999	Unigene1323_YT,Unigene1323_YT	orient(a-/s?) align: 361940(2166)-364105(1)
NC_001139.9	2000	asmbl_2000	Unigene1322_YT,Unigene1322_YT	orient(a-/s?) align: 364220(1799)-366018(1)
NC_001139.9	2001	asmbl_2001	Unigene1321_YT,Unigene1321_YT	orient(a-/s?) align: 366274(2192)-368465(1)
NC_001139.9	2002	asmbl_2002	Unigene1320_YT,Unigene1320_YT	orient(a-/s?) align: 370623(603)-371225(1)
NC_001139.9	2003	asmbl_2003	Unigene1319_YT,Unigene1319_YT	orient(a+/s?) align: 372012(1)-374223(2212)
NC_001139.9	2004	asmbl_2004	Unigene1318_YT,Unigene1318_YT	orient(a-/s?) align: 374119(738)-374856(1)
NC_001139.9	2005	asmbl_2005	Unigene1317_YT,Unigene1317_YT	orient(a+/s?) align: 376101(1)-377432(1332)
NC_001139.9	2006	asmbl_2006	Unigene1316_YT,Unigene1316_YT	orient(a+/s?) align: 377418(1)-379956(2539)
NC_001139.9	2007	asmbl_2007	Unigene1315_YT,Unigene1315_YT	orient(a-/s?) align: 381523(1737)-383259(1)
NC_001139.9	2008	asmbl_2008	Unigene1314_YT,Unigene1314_YT	orient(a-/s?) align: 383439(1217)-384655(1)
NC_001139.9	2009	asmbl_2009	Unigene1313_YT,Unigene1313_YT	orient(a+/s?) align: 385196(1)-388832(3637)
NC_001139.9	2010	asmbl_2010	Unigene1312_YT,Unigene1312_YT	orient(a-/s?) align: 388881(904)-389784(1)
NC_001139.9	2011	asmbl_2011	Unigene1310_YT,Unigene1311_YT,Unigene1310_YT,Unigene1311_YT	orient(a+/s?) align: 389844(1)-392246(2403)
NC_001139.9	2012	asmbl_2012	Unigene1309_YT,Unigene1309_YT	orient(a-/s?) align: 393344(364)-393707(1)
NC_001139.9	2013	asmbl_2013	Unigene1308_YT,Unigene1308_YT	orient(a+/s?) align: 393986(1)-394504(519)
NC_001139.9	2014	asmbl_2014	Unigene1307_YT,Unigene1307_YT	orient(a-/s?) align: 394790(1079)-395868(1)
NC_001139.9	2015	asmbl_2015	Unigene1306_YT,Unigene1306_YT	orient(a-/s?) align: 395954(1844)-397797(1)
NC_001139.9	2016	asmbl_2016	Unigene1305_YT,Unigene1305_YT	orient(a-/s?) align: 397957(506)-398462(1)
NC_001139.9	2017	asmbl_2017	CL98Contig1_YT,Unigene1304_YT,CL98Contig1_YT,Unigene1304_YT	orient(a+/s?) align: 398555(1)-400544(1990)
NC_001139.9	2018	asmbl_2018	Unigene1303_YT,Unigene1303_YT	orient(a-/s?) align: 400579(824)-401402(1)
NC_001139.9	2019	asmbl_2019	Unigene1302_YT,Unigene1302_YT	orient(a-/s?) align: 401399(222)-401620(1)
NC_001139.9	2020	asmbl_2020	Unigene1301_YT,Unigene1301_YT	orient(a-/s?) align: 402338(199)-402536(1)
NC_001139.9	2021	asmbl_2021	Unigene1298_YT,Unigene1298_YT	orient(a+/s?) align: 405487(1)-406806(1320)
NC_001139.9	2022	asmbl_2022	Unigene1297_YT,Unigene1297_YT	orient(a-/s?) align: 410069(1265)-411333(1)
NC_001139.9	2023	asmbl_2023	Unigene1296_YT,Unigene1296_YT	orient(a+/s?) align: 411454(1)-412254(801)
NC_001139.9	2024	asmbl_2024	Unigene1295_YT,Unigene1295_YT	orient(a-/s?) align: 412831(344)-413174(1)
NC_001139.9	2025	asmbl_2025	Unigene1294_YT,Unigene1294_YT	orient(a-/s?) align: 413276(277)-413552(1)
NC_001139.9	2026	asmbl_2026	Unigene1292_YT,Unigene1293_YT,Unigene1292_YT,Unigene1293_YT	orient(a+/s?) align: 413617(1)-415952(2336)
NC_001139.9	2027	asmbl_2027	Unigene1291_YT,Unigene1291_YT	orient(a-/s?) align: 415866(1396)-417261(1)
NC_001139.9	2028	asmbl_2028	Unigene1290_YT,Unigene1290_YT	orient(a+/s?) align: 418825(1)-419404(580)
NC_001139.9	2029	asmbl_2029	Unigene1289_YT,Unigene1289_YT	orient(a-/s?) align: 419313(1359)-420671(1)
NC_001139.9	2030	asmbl_2030	Unigene1287_YT,Unigene1288_YT,Unigene1287_YT,Unigene1288_YT	orient(a+/s?) align: 420644(1)-421436(793)
NC_001139.9	2031	asmbl_2031	Unigene1286_YT,Unigene1286_YT	orient(a+/s?) align: 421460(1)-421860(401)
NC_001139.9	2032	asmbl_2032	Unigene1284_YT,Unigene1285_YT,Unigene1284_YT,Unigene1285_YT	orient(a+/s?) align: 421747(1)-422448(702)
NC_001139.9	2033	asmbl_2033	Unigene1283_YT,Unigene1283_YT	orient(a+/s?) align: 422426(1)-422928(503)
NC_001139.9	2034	asmbl_2034	Unigene1282_YT,Unigene1282_YT	orient(a+/s?) align: 423216(1)-425155(1940)
NC_001139.9	2035	asmbl_2035	Unigene1281_YT,Unigene1281_YT	orient(a-/s?) align: 424978(2015)-426992(1)
NC_001139.9	2036	asmbl_2036	Unigene1280_YT,Unigene1280_YT	orient(a-/s?) align: 427161(994)-428154(1)
NC_001139.9	2037	asmbl_2037	Unigene1279_YT,Unigene1279_YT	orient(a+/s?) align: 428534(1)-431350(2817)
NC_001139.9	2038	asmbl_2038	Unigene1277_YT,Unigene1276_YT,Unigene1277_YT	orient(a-/s?) align: 433129(1934)-435062(1)
NC_001139.9	2039	asmbl_2039	Unigene1275_YT,Unigene1275_YT	orient(a+/s?) align: 435927(1)-436172(246)
NC_001139.9	2040	asmbl_2040	Unigene1273_YT,Unigene1274_YT,Unigene1273_YT,Unigene1274_YT	orient(a+/s?) align: 436155(1)-437036(882)
NC_001139.9	2041	asmbl_2041	CL781Contig1_YT,CL781Contig1_YT	orient(a-/s?) align: 437202(1237)-438438(1)
NC_001139.9	2042	asmbl_2042	Unigene1272_YT,Unigene1272_YT	orient(a+/s?) align: 438877(1)-439801(925)
NC_001139.9	2043	asmbl_2043	Unigene1270_YT,Unigene1271_YT,Unigene1270_YT,Unigene1271_YT	orient(a+/s?) align: 439791(1)-440762(972)
NC_001139.9	2044	asmbl_2044	Unigene1269_YT,Unigene1269_YT	orient(a-/s?) align: 443642(2541)-446182(1)
NC_001139.9	2045	asmbl_2045	Unigene1268_YT,Unigene1268_YT	orient(a-/s?) align: 446209(2393)-448601(1)
NC_001139.9	2046	asmbl_2046	Unigene1267_YT,Unigene1267_YT	orient(a-/s?) align: 448689(1296)-449984(1)
NC_001139.9	2047	asmbl_2047	Unigene1266_YT,Unigene1266_YT	orient(a-/s?) align: 450061(2093)-452153(1)
NC_001139.9	2048	asmbl_2048	Unigene1265_YT,Unigene1265_YT	orient(a-/s?) align: 454644(215)-454858(1)
NC_001139.9	2049	asmbl_2049	Unigene1264_YT,Unigene1264_YT	orient(a-/s?) align: 457096(1003)-458098(1)
NC_001139.9	2050	asmbl_2050	Unigene1263_YT,Unigene1263_YT	orient(a+/s?) align: 458041(1)-459081(1041)
NC_001139.9	2051	asmbl_2051	Unigene1262_YT,Unigene1262_YT	orient(a-/s?) align: 458987(722)-459708(1)
NC_001139.9	2052	asmbl_2052	Unigene1261_YT,Unigene1261_YT	orient(a+/s?) align: 459827(1)-461516(1690)
NC_001139.9	2053	asmbl_2053	Unigene1260_YT,Unigene1260_YT	orient(a+/s?) align: 461597(1)-465156(3560)
NC_001139.9	2054	asmbl_2054	Unigene1259_YT,Unigene1259_YT	orient(a-/s?) align: 465299(459)-465757(1)
NC_001139.9	2055	asmbl_2055	Unigene1258_YT,Unigene1258_YT	orient(a+/s?) align: 466141(1)-468894(2754)
NC_001139.9	2056	asmbl_2056	Unigene1256_YT,Unigene1256_YT	orient(a+/s?) align: 472814(1)-474381(1568)
NC_001139.9	2057	asmbl_2057	Unigene1255_YT,Unigene1255_YT	orient(a-/s?) align: 474295(989)-475283(1)
NC_001139.9	2058	asmbl_2058	Unigene1254_YT,Unigene1254_YT	orient(a+/s?) align: 475453(1)-476269(817)
NC_001139.9	2059	asmbl_2059	Unigene1253_YT,Unigene1253_YT	orient(a-/s?) align: 476102(2727)-478828(1)
NC_001139.9	2060	asmbl_2060	Unigene1252_YT,Unigene1252_YT	orient(a-/s?) align: 479018(3885)-482902(1)
NC_001139.9	2061	asmbl_2061	Unigene1251_YT,Unigene1251_YT	orient(a-/s?) align: 482894(238)-483131(1)
NC_001139.9	2062	asmbl_2062	Unigene1248_YT,Unigene1249_YT,Unigene1250_YT,Unigene1248_YT,Unigene1249_YT,Unigene1250_YT	orient(a-/s?) align: 483200(1852)-485051(1)
NC_001139.9	2063	asmbl_2063	Unigene1247_YT,Unigene1247_YT	orient(a+/s?) align: 485472(1)-489610(4139)
NC_001139.9	2064	asmbl_2064	Unigene1246_YT,Unigene1246_YT	orient(a-/s?) align: 489458(1119)-490576(1)
NC_001139.9	2065	asmbl_2065	Unigene1245_YT,Unigene1245_YT	orient(a-/s?) align: 490553(1446)-491998(1)
NC_001139.9	2066	asmbl_2066	Unigene1244_YT,Unigene1244_YT	orient(a-/s?) align: 491996(241)-492236(1)
NC_001139.9	2067	asmbl_2067	Unigene1243_YT,Unigene1243_YT	orient(a-/s?) align: 492228(2119)-494346(1)
NC_001139.9	2068	asmbl_2068	Unigene1242_YT,Unigene1242_YT	orient(a+/s?) align: 494401(1)-495366(966)
NC_001139.9	2069	asmbl_2069	Unigene1241_YT,Unigene1241_YT	orient(a-/s?) align: 495168(1432)-496599(1)
NC_001139.9	2070	asmbl_2070	Unigene1240_YT,Unigene1240_YT	orient(a-/s?) align: 497038(1015)-498052(1)
NC_001139.9	2071	asmbl_2071	Unigene1239_YT,Unigene1239_YT	orient(a-/s?) align: 498180(1736)-499915(1)
NC_001139.9	2072	asmbl_2072	Unigene1238_YT,Unigene1238_YT	orient(a+/s?) align: 500121(1)-502619(2499)
NC_001139.9	2073	asmbl_2073	Unigene1237_YT,Unigene1237_YT	orient(a+/s?) align: 502848(1)-504605(1758)
NC_001139.9	2074	asmbl_2074	Unigene1236_YT,Unigene1236_YT	orient(a-/s?) align: 504478(1451)-505928(1)
NC_001139.9	2075	asmbl_2075	Unigene1235_YT,Unigene1235_YT	orient(a-/s?) align: 506098(187)-506284(1)
NC_001139.9	2076	asmbl_2076	Unigene1234_YT,Unigene1234_YT	orient(a-/s?) align: 506340(400)-506739(1)
NC_001139.9	2077	asmbl_2077	Unigene1233_YT,Unigene1233_YT	orient(a+/s?) align: 506969(1)-508107(1139)
NC_001139.9	2078	asmbl_2078	Unigene1232_YT,Unigene1232_YT	orient(a-/s?) align: 507960(592)-508551(1)
NC_001139.9	2079	asmbl_2079	Unigene1231_YT,Unigene1231_YT	orient(a-/s?) align: 508728(2422)-511149(1)
NC_001139.9	2080	asmbl_2080	Unigene1230_YT,Unigene1230_YT	orient(a+/s?) align: 511281(1)-513130(1850)
NC_001139.9	2081	asmbl_2081	Unigene1229_YT,Unigene1229_YT	orient(a+/s?) align: 513117(1)-514501(1385)
NC_001139.9	2082	asmbl_2082	Unigene1228_YT,Unigene1228_YT	orient(a-/s?) align: 516686(282)-516967(1)
NC_001139.9	2083	asmbl_2083	Unigene1226_YT,Unigene1226_YT	orient(a-/s?) align: 520844(1252)-522095(1)
NC_001139.9	2084	asmbl_2084	Unigene1225_YT,Unigene1225_YT	orient(a-/s?) align: 522501(968)-523468(1)
NC_001139.9	2085	asmbl_2085	Unigene1224_YT,Unigene1224_YT	orient(a+/s?) align: 523787(1)-524680(894)
NC_001139.9	2086	asmbl_2086	Unigene1222_YT,Unigene1223_YT,Unigene1222_YT,Unigene1223_YT	orient(a+/s?) align: 525082(1)-526763(1682)
NC_001139.9	2087	asmbl_2087	Unigene1221_YT,Unigene1221_YT	orient(a-/s?) align: 526558(935)-527492(1)
NC_001139.9	2088	asmbl_2088	Unigene1220_YT,Unigene1220_YT	orient(a+/s?) align: 527555(1)-528631(1077)
NC_001139.9	2089	asmbl_2089	Unigene1219_YT,Unigene1219_YT	orient(a+/s?) align: 528839(1)-531213(2375)
NC_001139.9	2090	asmbl_2090	Unigene1218_YT,Unigene1218_YT	orient(a-/s?) align: 531889(762)-532650(1)
NC_001139.9	2091	asmbl_2091	Unigene1217_YT,Unigene1217_YT	orient(a+/s?) align: 532810(1)-533985(1176)
NC_001139.9	2092	asmbl_2092	Unigene1216_YT,Unigene1216_YT	orient(a-/s?) align: 533895(564)-534458(1)
NC_001139.9	2093	asmbl_2093	Unigene1213_YT,Unigene1214_YT,Unigene1213_YT,Unigene1214_YT	orient(a+/s?) align: 543361(1)-544391(1031)
NC_001139.9	2094	asmbl_2094	Unigene1212_YT,Unigene1212_YT	orient(a-/s?) align: 544320(304)-544623(1)
NC_001139.9	2095	asmbl_2095	Unigene1211_YT,Unigene1211_YT	orient(a-/s?) align: 544691(255)-544945(1)
NC_001139.9	2096	asmbl_2096	Unigene1210_YT,Unigene1210_YT	orient(a+/s?) align: 545137(1)-545402(266)
NC_001139.9	2097	asmbl_2097	Unigene1208_YT,Unigene1209_YT,Unigene1208_YT,Unigene1209_YT	orient(a+/s?) align: 545370(1)-546429(1060)
NC_001139.9	2098	asmbl_2098	Unigene1207_YT,Unigene1207_YT	orient(a+/s?) align: 548264(1)-549545(1282)
NC_001139.9	2099	asmbl_2099	Unigene1206_YT,Unigene1206_YT	orient(a+/s?) align: 549546(1)-554014(4469)
NC_001139.9	2100	asmbl_2100	Unigene1205_YT,Unigene1205_YT	orient(a-/s?) align: 553939(1174)-555112(1)
NC_001139.9	2101	asmbl_2101	Unigene1204_YT,Unigene1204_YT	orient(a+/s?) align: 555785(1)-557339(1555)
NC_001139.9	2102	asmbl_2102	Unigene1203_YT,Unigene1203_YT	orient(a-/s?) align: 558149(1007)-559155(1)
NC_001139.9	2103	asmbl_2103	Unigene1199_YT,Unigene1200_YT,Unigene1201_YT,Unigene1202_YT,Unigene1199_YT,Unigene1200_YT,Unigene1201_YT,Unigene1202_YT	orient(a+/s?) align: 559198(1)-561719(2522)
NC_001139.9	2104	asmbl_2104	Unigene1198_YT,Unigene1198_YT	orient(a-/s?) align: 574701(567)-575267(1)
NC_001139.9	2105	asmbl_2105	Unigene1197_YT,Unigene1197_YT	orient(a-/s?) align: 576246(281)-576526(1)
NC_001139.9	2106	asmbl_2106	Unigene1194_YT,Unigene1195_YT,Unigene1196_YT,Unigene1194_YT,Unigene1195_YT,Unigene1196_YT	orient(a-/s?) align: 577180(2130)-579309(1)
NC_001139.9	2107	asmbl_2107	Unigene1193_YT,Unigene1193_YT	orient(a+/s?) align: 579495(1)-580367(873)
NC_001139.9	2108	asmbl_2108	Unigene1192_YT,Unigene1192_YT	orient(a-/s?) align: 580280(1485)-581764(1)
NC_001139.9	2109	asmbl_2109	Unigene1191_YT,Unigene1191_YT	orient(a+/s?) align: 584179(1)-584787(609)
NC_001139.9	2110	asmbl_2110	Unigene1190_YT,Unigene1190_YT	orient(a+/s?) align: 584765(1)-586439(1675)
NC_001139.9	2111	asmbl_2111	Unigene1189_YT,Unigene1189_YT	orient(a-/s?) align: 586252(3253)-589504(1)
NC_001139.9	2112	asmbl_2112	Unigene1188_YT,Unigene1188_YT	orient(a+/s?) align: 589730(1)-590982(1253)
NC_001139.9	2113	asmbl_2113	Unigene1187_YT,Unigene1187_YT	orient(a-/s?) align: 592115(673)-592787(1)
NC_001139.9	2114	asmbl_2114	Unigene1186_YT,Unigene1186_YT	orient(a+/s?) align: 593596(1)-594795(1200)
NC_001139.9	2115	asmbl_2115	Unigene1185_YT,Unigene1185_YT	orient(a-/s?) align: 594901(1093)-595993(1)
NC_001139.9	2116	asmbl_2116	Unigene1184_YT,Unigene1184_YT	orient(a+/s?) align: 596526(1)-598819(2294)
